hcp_id,name,specialty,location,experience,rating,fee,degree_qual,kol_score,is_kol,kol_rank,latitude,longitude,degree_centrality,betweenness_centrality
694,Radhakrishna Bhat,dermatologist,HSR Layout,27,5.0,1300,"MBBS, MD - Dermatology , Venereology & Leprosy",0.35885778194803875,0,961,12.95959,77.64937,0.0027457440966501922,2.9775528264954248e-06
767,Nida,dermatologist,Jayanagar,11,3.5,500,"MBBS, MD - Dermatology , Venereology & Leprosy",0.35832902860076854,0,962,12.925202,77.588643,0.0016474464579901153,2.6157125855011052e-08
1181,Rajanna S P,gynecologist,KR Puram,37,5.0,650,"MBBS, MS - Obstetrics & Gynaecology",0.35827452064403154,0,963,13.005052,77.7570342,0.001098297638660077,0.0
2786,Hemanth G N,oncologist,Bangalore,14,3.5,1300,"MBBS, MS - General Surgery, MCh - Surgical Oncology",0.3581364188459647,0,964,12.95959,77.64937,0.0027457440966501922,1.5429325371648906e-05
2639,Krithika Mohan,nephrologist,Bangalore,7,5.0,1000,"MBBS, DNB - Nephrology, MD - General Medicine",0.35783817856124656,0,965,13.1183348,77.6083878,0.0027457440966501922,4.709009240731296e-06
2378,Santhosh Bethur,urologist,JP Nagar,22,5.0,1200,"MBBS, MS - General Surgery, MCh - Urology",0.35767738761038714,0,966,12.9108543526037,77.58517026901245,0.0002745744096650192,0.0
3288,Shreya Francis,dentist,Bangalore,10,5.0,300,BDS,0.3576357097283727,0,967,12.928456836039,77.738528100225,0.0013728720483250961,0.0
795,Balasubramanyam PR,orthopedist,Bangalore,26,3.5,750,"MBBS, MS - Orthopaedics",0.35753687060551176,0,968,12.898820787799554,77.62630467116419,0.0027457440966501922,3.1103710672543177e-05
2225,Sudharshan K S,pulmonologist,Bangalore,15,4.0,1200,"MBBS, DNB, DNB - Pulmonary Medicine, Diploma Tuberculosis Chest Diseases (DTCD)",0.35732861449596354,0,969,13.01707,77.64314,0.0019220208676551346,1.220665873233849e-07
3033,Anjali Menon,dentist,Bangalore,16,4.0,1000,BDS,0.357277847254852,0,970,13.01707,77.64314,0.0027457440966501922,0.00027698582621949613
65,Swarna Das,general-physician,Bannerghatta Road,33,3.5,950,"MBBS, MD - General Medicine",0.3571724288184456,0,971,12.89666,77.59855,0.0024711696869851732,2.30400683572889e-06
3362,Surindher DSA,plastic-surgeon,Brigade Road,27,4.5,600,"MBBS, MS - General Surgery, MCh - Plastic Surgery",0.35705983312514117,0,972,12.97847,77.63751,0.0,0.0
1142,B Ramesh,gynecologist,Bangalore,36,5.0,1100,"MBBS, MD - Obstetrics & Gynaecology",0.35703981890440073,0,973,13.034495771359,77.629196811005,0.0027457440966501922,2.2617606100337986e-05
3582,Sowmya SB,ayurveda,Marathahalli,27,5.0,550,MBBS,0.35686307456805083,0,974,12.964705718488,77.71302189682,0.0008237232289950577,0.0
2313,Venkateshwara Rao K,urologist,Banaswadi,23,4.0,1200,"MCh - Urology, MBBS, MS - General Surgery",0.35656309254894314,0,975,13.01707,77.64314,0.0002745744096650192,0.0
3528,Sri Ranjani Bhat,ayurveda,Bangalore,15,4.2,400,MBBS,0.3563650651739696,0,976,12.895185763854194,77.6093316078186,0.0019220208676551346,7.19320961012804e-08
3245,Pallapoiu Vasavi,dentist,Bangalore,7,3.8,600,BDS,0.35608802658725736,0,977,12.939240712394,77.730465531349,0.0027457440966501922,4.307956126334507e-05
3419,Sharan Srinivasan,neurosurgeon,Malleswaram,24,4.5,900,"MBBS, DNB - Neurosurgery, doctor through the doctor's profile on Practo, Fellowship In Stereotactical & Functional Neuroscopy, Fellowship in Stereotactic Radiosurgery",0.3560755550895359,0,978,13.007537003025572,77.56577294034955,0.0005491488193300384,0.0
2276,Sivasankari,pulmonologist,Domlur,6,4.5,750,"MBBS, MD - Respiratory Medicine",0.35599683425442064,0,979,13.028432765845,77.632505893707,0.0,0.0
3360,Preethitha Babu,plastic-surgeon,Yelahanka,13,3.5,900,"MBBS, MS - General Surgery, MCh - Plastic Surgery",0.3557851477566679,0,980,13.0950791,77.5159871,0.0005491488193300384,0.0
414,Venkatesh T K,cardiologist,Jayanagar,39,3.5,1000,"MBBS, MD - General Medicine, DNB - Cardiology",0.3556582238160844,0,981,12.936327765036,77.584438025951,0.0016474464579901153,0.0
3576,Rachana Ghatol-Shetty,ayurveda,Bangalore,25,5.0,500,MBBS,0.35563400318947475,0,982,12.934467245004,77.696981373664,0.0027457440966501922,0.0
3423,Satish Sathyanarayana,neurosurgeon,Jayanagar,36,3.5,1000,"MBBS, MCh - Neuro Surgery",0.35555496947232723,0,983,12.89666,77.59855,0.0019220208676551346,0.0
1561,Anil R,neurologist,Yelahanka,22,3.5,900,"MBBS, MD - General Medicine, DM - Neurology",0.3552390756498145,0,984,13.0950791,77.5159871,0.0008237232289950577,0.0
1946,Hetal R Mehta,pediatrician,Bangalore,29,5.0,1200,MBBS,0.3551262112722724,0,985,12.86964514334962,77.65427155832799,0.0027457440966501922,6.535888970192896e-05
2644,Veerabhadhra Guptha K,nephrologist,Vijayanagar,25,4.5,1200,"MBBS, DM - Nephrology, MD - General Medicine",0.35512526656718,0,986,13.054552010758,77.591893828697,0.0,0.0
758,Ashwini KR,dermatologist,Vijayanagar,18,4.2,500,"MBBS, DDVL",0.3550580932272438,0,987,12.869933617098384,77.65389029794743,0.0005491488193300384,0.0
1552,Mitta Nandini,neurologist,Yelahanka,11,3.5,900,"MBBS, MD - Medicine, DM - Neurology",0.35503819260562397,0,988,13.0950791,77.5159871,0.0008237232289950577,0.0
1302,Chitra Sreenivasa Murthy,gynecologist,Bangalore,24,4.0,1000,"MBBS, DGO, MRCOG(UK)",0.3546837915437214,0,989,12.84182214957143,77.64484298829494,0.0027457440966501922,0.00018015586870908515
507,Saravanan Palaniappan,cardiologist,Bangalore,33,4.3,1000,"MBBS, MD - General Medicine, MRCP (UK), CCT - Cardiology",0.3546696038341436,0,990,12.964412428478,77.739858627319,0.0027457440966501922,1.8506166542420318e-06
1139,Arwa Mohsin E (S Zaveri),gynecologist,Richmond Town,33,5.0,750,"MBBS, MD - Obstetrics & Gynaecology",0.3546668339119826,0,991,12.966053,77.609366,0.0005491488193300384,0.0
2310,Vinay M H,urologist,KR Puram,15,3.5,800,"MBBS, DNB - Urology/Genito - Urinary Surgery, MS - General Surgery",0.3543518963459552,0,992,13.0160183,77.7007569,0.0005491488193300384,0.0
1762,Sudhir U,pediatrician,Bangalore,11,4.0,800,"MBBS, MD - Pediatrics",0.3542428839511713,0,993,12.8407711,77.568916,0.0027457440966501922,0.000355289636168143
1123,Harini P Shetty,gynecologist,Bangalore,35,5.0,750,"MBBS, DGO",0.35403869810478583,0,994,13.020179,77.651675,0.002196595277320154,2.0472551566056594e-07
1849,Sheetal S,pediatrician,Bangalore,24,4.5,500,"MBBS, Diploma in Child Health (DCH)",0.3540311207709489,0,995,12.859203516855892,77.6119326800108,0.0027457440966501922,0.00024828013720632326
1196,Manjula S Patil,gynecologist,Bangalore,24,5.0,750,"MBBS, DNB - Obstetrics & Gynecology",0.35395812684376504,0,996,13.020179,77.651675,0.0027457440966501922,0.00019052145285800793
2486,Uditi Pankaj Kotak,ophthalmologist,Koramangala,7,3.8,500,"MBBS, MS - Ophthalmology",0.35390733635738825,0,997,12.936701413047537,77.62611622023735,0.0013728720483250961,0.0
35,Abdul Majid,general-physician,Jayanagar,48,4.5,1000,MBBS,0.3538278275442202,0,998,13.01418,77.55595,0.0013728720483250961,0.0
332,Santhosh Kumar,general-physician,Ramamurthy Nagar,19,4.0,1000,"DM - Neurology, MBBS",0.3535961032724184,0,999,12.9281467,77.5970283,0.0,0.0
3136,Husena Zain Naseem,dentist,Indiranagar,9,3.8,400,BDS,0.3535455455095371,0,1000,12.973053795705,77.646727861804,0.0027457440966501922,0.0
769,Shilpa Binu Thomas,dermatologist,Yelahanka,7,3.8,900,"MBBS, MD - Dermatology , Venereology & Leprosy",0.35323349034055485,0,1001,13.098388237740624,77.58452686358702,0.001098297638660077,0.0
2007,Pooja R Hegde,psychiatrist,Bangalore,2,4.0,1250,"MBBS, M.D. (Psychiatry)",0.35294639069815636,0,1002,12.841217976285144,77.64780521392822,0.0027457440966501922,1.7760292135463792e-05
3555,Ajitha Pottirayil,ayurveda,Jayanagar,36,4.3,700,MBBS,0.3528017631156325,0,1003,12.917017785946,77.581352373633,0.0019220208676551346,4.119747322164241e-07
3075,Isha S Singh,dentist,Indiranagar,7,3.8,500,BDS,0.3528008059702642,0,1004,12.967582210187,77.648204488014,0.0027457440966501922,0.0
3090,Chetan Shankar,dentist,Bangalore,19,4.2,500,BDS,0.3526811160418384,0,1005,12.947171988012,77.598035763922,0.0027457440966501922,0.00017612810020458072
498,Nagamalesh U M,cardiologist,Bangalore,31,5.0,1250,"MBBS, DNB - Cardiology",0.3525583577920465,0,1006,12.9108543526037,77.58517026901245,0.0027457440966501922,1.4146645566585143e-06
3542,Shravyaa,ayurveda,Basavanagudi,11,4.0,500,MBBS,0.35248841351534477,0,1007,12.937054166205296,77.57766511291265,0.0005491488193300384,0.0
892,Ravindran R,orthopedist,Ulsoor,22,5.0,600,"MBBS, Diploma in Orthopaedics",0.3522597777318148,0,1008,12.968504685622984,77.63152688741684,0.0002745744096650192,0.0
1024,Chetan M Dojode,orthopedist,Yelahanka,20,3.5,900,"MS - Orthopaedics, MBBS, MRCS (UK), FRCS - Trauma & Orthopedic Surgery",0.35215419729495967,0,1009,13.0950791,77.5159871,0.0016474464579901153,0.0
3385,Srikant V,plastic-surgeon,Bangalore,31,3.5,1300,"MBBS, MS - General Surgery, MCh - Plastic Surgery",0.3521400468996731,0,1010,12.95959,77.64937,0.0027457440966501922,5.2820220356611465e-06
6,M Sri Sai Prasad,general-physician,Bangalore,29,5.0,650,"MBBS, MD - General Medicine",0.3517432544831184,0,1011,13.005052,77.7570342,0.0016474464579901153,1.2884667584012103e-10
94,Steve Paul Manjaly,general-physician,Bannerghatta Road,14,3.5,1000,"DNB - General Medicine, MBBS",0.351700870315556,0,1012,12.89666,77.59855,0.0027457440966501922,3.829839177271201e-06
1122,Sunita DSouza Lobo,gynecologist,Bangalore,33,5.0,750,"MBBS, DGO",0.35158499848638136,0,1013,12.966053,77.609366,0.0019220208676551346,3.601515451235661e-08
1508,Bushan Joseph,neurologist,Bangalore,24,4.0,600,"MCh - Neuro Surgery, MBBS",0.3514031880889791,0,1014,12.969066696769,77.613425597553,0.0019220208676551346,2.3977365367093464e-07
2302,Srinivas Rao,urologist,KR Puram,29,5.0,1000,"MBBS, MS - General Surgery, MCh - Urology",0.35111329744310216,0,1015,13.005052,77.7570342,0.0005491488193300384,0.0
937,Sunil N,orthopedist,Bangalore,13,5.0,700,"MBBS, MS - Orthopaedics",0.3510359111961233,0,1016,12.9091955,77.6517896,0.0027457440966501922,0.00033341035829744696
3140,Adarsha Kannan,dentist,Bangalore,30,4.5,400,BDS,0.35095772466984704,0,1017,13.01238238687,77.762618783637,0.0027457440966501922,0.00020038165971477507
2900,Raghavendra,dentist,Bangalore,15,5.0,400,BDS,0.35094764364821895,0,1018,12.97112,77.71199,0.0027457440966501922,0.00031830762153596683
3241,Sangeeta Honnur,dentist,Bellandur,30,5.0,400,BDS,0.3507659342319718,0,1019,12.92427,77.67371,0.0005491488193300384,0.0
1689,Anand Prahalad Rao,pediatrician,Bannerghatta Road,23,3.5,1300,"MBBS, MD - Pediatrics, DNB - Paediatrics",0.3506194069145416,0,1020,12.95959,77.64937,0.0013728720483250961,0.0
984,Prem Kumar M,orthopedist,Bangalore,8,3.8,700,"MBBS, MS - Orthopaedics",0.35037746500666467,0,1021,12.835339746435,77.693793672211,0.0027457440966501922,0.00014442083202607976
2167,Sandeep Satsangi,gastroenterologist,Seshadripuram,15,3.5,740,"DM - Hepatology, MD - General Medicine, MBBS",0.35037137274391866,0,1022,12.9878536,77.571869,0.0005491488193300384,0.0
2168,Sandeep Satsangi,gastroenterologist,Seshadripuram,15,3.5,740,"DM - Hepatology, MD - General Medicine, MBBS",0.35037137274391866,0,1022,12.89666,77.59855,0.0005491488193300384,0.0
2695,Naveen C,radiologist,Bangalore,13,4.5,1000,"MBBS, MD - Radio Diagnosis/Radiology, DNB - Radio Diagnosis, DM - Neuro Radiology",0.34995482919828724,0,1024,13.0950791,77.5159871,0.0016474464579901153,0.0
2014,Arpitha B K,psychiatrist,Bangalore,7,5.0,1500,"MBBS, M.D. (Psychiatry)",0.3497964897925185,0,1025,13.04074879886,77.562771661702,0.0027457440966501922,1.0449375458988203e-05
2569,Anantharaman.R,endocrinologist,BTM Layout,23,4.5,1000,"MD - General Medicine, DM - Endocrinology, MBBS",0.34975837219422984,0,1026,12.91786,77.672289,0.0,0.0
269,H R Chandrika,general-physician,Jayanagar,34,4.0,300,MBBS,0.3495662780348069,0,1027,12.914305336482,77.593152523041,0.0027457440966501922,0.0
1086,Srikanth. K. N.,orthopedist,Basavanagudi,29,4.3,1000,"MBBS, Diploma in Orthopaedics, FRCS - Trauma & Orthopedic Surgery",0.3494331297290851,0,1028,12.9464491561206,77.56566792726517,0.0008237232289950577,0.0
1489,Shyla Raghuram,gynecologist,Jayanagar,39,5.0,500,"MBBS, DGO",0.3492761892291629,0,1029,12.9269242,77.4786841,0.0013728720483250961,0.0
1363,Preeti Prabhakar Shetty,gynecologist,Bannerghatta Road,21,3.5,950,"MBBS, MD - Obstetrics & Gynaecology",0.3490928219527414,0,1030,12.89666,77.59855,0.0005491488193300384,0.0
1748,Prashanth M R,pediatrician,Indiranagar,16,3.5,800,"MBBS, Diploma in Child Health (DCH)",0.3490860656260037,0,1031,12.977700410754982,77.62836580863328,0.0019220208676551346,0.0
1747,Prashanth M R,pediatrician,Indiranagar,16,3.5,800,"MBBS, Diploma in Child Health (DCH)",0.3490860656260037,0,1031,12.965645950024369,77.64177174634308,0.0019220208676551346,0.0
2416,Roopashree Devaraj,ophthalmologist,Bangalore,25,4.3,600,"MBBS, DO, DNB - Ophthalmology",0.3489617332480687,0,1033,12.9623571,77.5259816,0.0016474464579901153,1.2804187481473942e-09
2878,Shyam Padmanabhan,dentist,Bangalore,29,5.0,500,BDS,0.3489121230915868,0,1034,12.975938481932,77.654982741741,0.0019220208676551346,7.426070143893921e-10
725,Jaya Sharma,dermatologist,Bangalore,23,4.0,500,"MBBS, doctor through the doctor's profile on Practo, Diploma in Clinical Dermatology (UK)",0.34890371937351095,0,1035,13.022394,77.637402,0.0027457440966501922,9.307294593483108e-05
704,Deepa,dermatologist,Bangalore,17,5.0,800,"MBBS, DDVL, DNB - Dermatology, Venereology & Leprosy",0.3488492057630084,0,1036,12.919958522657216,77.665283565548,0.0027457440966501922,9.242641711463089e-05
2418,Preethi,ophthalmologist,Bangalore,28,5.0,1000,"MBBS, DOMS",0.3485563135879852,0,1037,12.990861352581293,77.61325827697956,0.0019220208676551346,7.437352946828366e-08
3255,Nisha Gupta,dentist,JP Nagar,8,3.8,500,BDS,0.3485536939978335,0,1038,12.877719216364104,77.58407291024923,0.0019220208676551346,0.0
2140,Raj Vigna Venugopal,gastroenterologist,Bangalore,30,3.5,1300,"MBBS, DNB - General Medicine, DM - Gastroenterology",0.34838941774686405,0,1039,12.95959,77.64937,0.0027457440966501922,1.6764471859226047e-05
998,S.B Uday Kumar,orthopedist,Jayanagar,44,4.0,900,"MBBS, MS - Orthopaedics",0.3483877736619174,0,1040,12.9281467,77.5970283,0.002196595277320154,9.329374888287274e-07
3132,Sowmya Subash,dentist,Bangalore,20,5.0,300,BDS,0.34813305009432793,0,1041,13.037027641105542,77.56900291889906,0.0027457440966501922,0.0002742171478977058
806,Gowrishankar Swamy L G,orthopedist,Bangalore,34,5.0,600,"MBBS, DNB - Orthopedics/Orthopedic Surgery",0.34810981333962643,0,1042,12.883429359113,77.550292854957,0.0027457440966501922,6.431490574243896e-05
396,TR Hemkumar,general-physician,Bangalore,19,4.0,400,"MBBS, MD - Internal Medicine, MRCP (UK)",0.3475890054988074,0,1043,12.926312,77.67652,0.0013728720483250961,0.0
2443,Neelima Aalap Shah,ophthalmologist,Bangalore,18,4.2,300,"MBBS, DO, Master of Public Health (MPH), MS - Ophthalmology",0.34743237978926633,0,1044,12.916921,77.5567561,0.0027457440966501922,7.896812414801978e-06
3191,M Caroline Ramya,dentist,Bangalore,21,4.3,550,BDS,0.34729030042424175,0,1045,12.899166315222,77.71319798213,0.0027457440966501922,0.00012197457375633715
494,Devananda N.S,cardiologist,Bangalore,34,3.5,1300,"MBBS, MS - General Surgery, MCh - Cardio Thoracic Surgery",0.3472842278597347,0,1046,12.95959,77.64937,0.0027457440966501922,4.5928063792243487e-07
2487,Pooja Sudhir Prabhu,ophthalmologist,Bangalore,6,3.8,500,"MBBS, MS - Ophthalmology",0.3470796663852176,0,1047,12.916921,77.5567561,0.0027457440966501922,2.409746452646938e-05
2450,Y. Girish,ophthalmologist,Yelahanka,29,3.5,500,"MBBS, DOMS",0.3470488643841745,0,1048,13.102823585804376,77.58451581001282,0.0019220208676551346,0.0
2562,Suryadevara Varun,endocrinologist,Bannerghatta Road,11,4.0,1000,"MBBS, MD - General Medicine, DM - Endocrinology",0.34691588779760185,0,1050,12.9338941,77.5841719,0.0005491488193300384,0.0
2563,Suryadevara Varun,endocrinologist,Bannerghatta Road,11,4.0,1000,"MBBS, MD - General Medicine, DM - Endocrinology",0.34691588779760185,0,1050,12.892268,77.581459,0.0005491488193300384,0.0
2561,Suryadevara Varun,endocrinologist,Bannerghatta Road,11,4.0,1000,"MBBS, MD - General Medicine, DM - Endocrinology",0.34691588779760185,0,1050,12.8961766,77.5985299,0.0005491488193300384,0.0
3580,Sharmila Shankar,ayurveda,Malleswaram,25,5.0,1000,MBBS,0.3467808032417182,0,1052,12.99908,77.56668,0.0005491488193300384,0.0
2051,Vani P,psychiatrist,HSR Layout,7,4.5,1400,"M.D. (Psychiatry), MBBS",0.34620648094534345,0,1053,12.913107,77.636634,0.0008237232289950577,0.0
2052,Vani P,psychiatrist,HSR Layout,7,4.5,1400,"M.D. (Psychiatry), MBBS",0.34620648094534345,0,1053,12.93393,77.61605,0.0008237232289950577,0.0
1850,C P Ravi Kumar,pediatrician,Hebbal,25,4.5,1700,"MBBS, DO, MRCP (UK), CCT, MRCPC, CCT - Paediatrics",0.34600510407271523,0,1055,13.054552010758,77.591893828697,0.0027457440966501922,1.0491282000542475e-05
2687,Kusuma Jayaram,radiologist,JP Nagar,29,4.5,500,"MBBS, Diploma in Medical Radio-Diagnosis",0.34549762912684123,0,1056,12.892268,77.581459,0.001098297638660077,0.0
1293,Shanthala S,gynecologist,Banashankari,30,3.5,800,"MBBS, MS - Obstetrics & Gynaecology",0.3454918554982159,0,1057,12.90786,77.56493,0.0027457440966501922,4.703923132926154e-06
3098,Ganesh Shetty,dentist,Bangalore,27,5.0,500,BDS,0.34537728048648864,0,1058,13.02238,77.63786,0.0027457440966501922,0.00018204608948671307
2400,Mohammed Shahid Ali,urologist,Bangalore,14,3.5,1300,"MBBS, MS - General Surgery, DNB - Urology/Genito - Urinary Surgery",0.34522212438628197,0,1059,12.95959,77.64937,0.0027457440966501922,4.8322317616467575e-06
55,Rajendra Prasad,general-physician,Indiranagar,38,3.5,800,"MD - General Medicine, MBBS",0.3452052589297541,0,1060,12.956031,77.717035,0.002196595277320154,8.021518595536723e-07
3200,Arunima S T,dentist,Bangalore,12,4.0,840,BDS,0.34513613508275254,0,1061,12.9703826,77.7100465,0.0027457440966501922,0.0002796516870565899
3477,Sridutt Bhadri,neurosurgeon,Bangalore,16,4.0,800,"MBBS, MS - General Surgery, MCh - Neuro Surgery, FRCS - Neurosurgery",0.34455313799231646,0,1062,12.869933617098384,77.65389029794743,0.0016474464579901153,2.949942526981802e-07
148,Mallina Manoj,general-physician,Vijayanagar,1,5.0,499,MBBS,0.344320514747679,0,1063,12.966008469132,77.54103138621,0.0008237232289950577,0.0
2694,Naveen C,radiologist,Bangalore,13,4.5,1000,"MBBS, MD - Radio Diagnosis/Radiology, DNB - Radio Diagnosis, DM - Neuro Radiology",0.3442132941809536,0,1064,12.9832875,77.5947521,0.0019220208676551346,0.0
1996,B Ooha Susmita,psychiatrist,Koramangala,10,4.0,1500,"MBBS, M.D. (Psychiatry)",0.343990829240038,0,1065,12.929060148613,77.63506686204,0.0013728720483250961,0.0
1755,Sagar Sharma H S,pediatrician,Bangalore,18,4.0,800,"MBBS, Diploma in Child Health (DCH)",0.34394918789589607,0,1066,12.919958522657216,77.665283565548,0.0027457440966501922,0.00026128931812760103
2297,Dilip Dhanpal,urologist,HSR Layout,48,4.5,800,"MBBS, MS - General Surgery, MCh - Urology/Genito-Urinary Surgery",0.34314077962887546,0,1067,12.89666,77.59855,0.0016474464579901153,1.8309988098507738e-07
2977,Anup Belludi,dentist,Vijayanagar,31,4.3,300,BDS,0.3427887927715915,0,1068,12.964352994183,77.540306061785,0.0016474464579901153,0.0
1567,Anil Ramakrishna,neurologist,Bangalore,23,4.3,500,"MBBS, MD - General Medicine, DM - Neurology",0.34249982297862347,0,1069,13.327891527349,77.533647696459,0.0024711696869851732,1.5407273715430815e-06
1729,Vindhya N,pediatrician,Richmond Town,13,5.0,750,"MBBS, MD - Pediatrics, DNB - Neonatology",0.3422366846784047,0,1070,12.966053,77.609366,0.0,0.0
2959,Saumya Kamath,dentist,Bangalore,21,5.0,500,BDS,0.3420298385923587,0,1071,13.038702059104,77.564458393643,0.0027457440966501922,0.00019194855294118747
2840,Shabber S Zaveri,oncologist,Bangalore,33,3.5,1300,"MBBS, MS - General Surgery, MCh - Surgical Oncology",0.34188771064966295,0,1072,12.9172099,77.5919161,0.0027457440966501922,1.0969428711807178e-05
783,Chethan A,orthopedist,Bangalore,29,4.0,600,"MBBS, MS - Orthopaedics",0.34158254176516034,0,1073,12.969066696769,77.613425597553,0.0016474464579901153,1.7591049551615623e-08
607,D.V.Lakshmi,dermatologist,Jayanagar,17,4.2,500,"MBBS, DDVL",0.3414819114646936,0,1074,12.983335072068,77.554635208668,0.0027457440966501922,1.40049611348705e-05
1087,Deepak Sharan,orthopedist,HSR Layout,25,4.3,1500,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",0.3411729137654794,0,1075,12.85538829977,77.553622350545,0.002196595277320154,9.307577283408099e-07
3085,Sneha Kumari Ojha,dentist,Bellandur,10,4.0,400,BDS,0.3411192367263961,0,1076,12.919274702214,77.668871283531,0.0005491488193300384,0.0
3578,Geetika Thakur,ayurveda,Domlur,17,4.5,500,MBBS,0.3410067087490778,0,1077,12.973998515229,77.754095534845,0.0002745744096650192,0.0
3577,Geetika Thakur,ayurveda,Domlur,17,4.5,500,MBBS,0.3410067087490778,0,1077,12.9642794,77.6388718,0.0002745744096650192,0.0
